주소,위도,경도,직선거리(m)
서울특별시 관악구 봉천동 685-73,37.492706280897,126.933901434268,2097.4
서울특별시 관악구 봉천동 1597-10,37.477974583152,126.953273688887,2080.9
서울특별시 동작구 사당동 419-7,37.479630092848,126.976037596807,2499.6
서울특별시 동작구 상도동 413,37.497141648781,126.944617278382,1113.6
서울특별시 관악구 봉천동 706-11,37.490956600518,126.928394356243,2613.8
서울특별시 관악구 봉천동 914-2,37.481089885105,126.946051338197,1969.0
서울특별시 동작구 상도동 246-18,37.500734761125,126.933616533379,2135.6
서울특별시 관악구 봉천동 661-63,37.48789628385,126.933726252491,2278.5
서울특별시 관악구 봉천동 1559-3,37.477705943155,126.945212728784,2335.2
서울특별시 동작구 사당동 178-49,37.492235301757,126.969681934905,1195.1
서울특별시 관악구 봉천동 1727,37.48689732863,126.95057077657,1210.6
서울특별시 동작구 사당동 431-4,37.480327844378,126.975740039244,2424.4
서울특별시 관악구 봉천동 196-223,37.472165588975,126.964988236765,2783.6
서울특별시 동작구 사당동 280-19,37.481419671085,126.969747565207,2002.1
서울특별시 관악구 봉천동 468-13,37.488213496976,126.949163035932,1156.6
서울특별시 동작구 상도동 458,37.493577076818,126.934175438683,2056.5
서울특별시 동작구 상도동 279-443,37.49455591547,126.937939332304,1712.6
서울특별시 관악구 봉천동 1690-162,37.476379842254,126.96672957715,2382.1
서울특별시 관악구 봉천동 1527-21,37.481010843758,126.941934650271,2180.4
서울특별시 동작구 사당동 183-24,37.490337010236,126.964044434467,906.8
서울특별시 동작구 상도동 279-478,37.496730390702,126.938405952853,1659.1
서울특별시 관악구 봉천동 661-38,37.488666999847,126.932735595355,2325.1
서울특별시 관악구 봉천동 715-85,37.493171350794,126.930146593102,2414.7
서울특별시 관악구 봉천동 1606-9,37.476491531113,126.953501676653,2240.6
서울특별시 동작구 상도동 324-66,37.49952751561,126.930866598585,2349.3
서울특별시 동작구 흑석동 329,37.50065119355,126.95964485731,516.7
서울특별시 동작구 사당동 321-151,37.482545193044,126.975982360065,2264.1
서울특별시 관악구 봉천동 1591-2,37.476152147854,126.952078429494,2299.3
서울특별시 동작구 사당동 1141,37.478418740201,126.973700806021,2475.2
서울특별시 관악구 봉천동 885-46,37.482883696204,126.94804815899,1709.0
서울특별시 동작구 사당동 180-68,37.492057102496,126.968869896125,1137.8
서울특별시 동작구 흑석동 253-89,37.505492963945,126.962336842919,1105.1
서울특별시 동작구 상도동 279-412,37.494891443055,126.938476779935,1661.3
서울특별시 동작구 상도동 244-133,37.500146435341,126.936610633012,1863.6
서울특별시 관악구 봉천동 1707-1,37.469974266118,126.964561597893,3012.0
서울특별시 동작구 상도동 244-335,37.49891203246,126.936836441484,1818.3
서울특별시 동작구 사당동 316-204,37.48019348247,126.973950419097,2332.4
서울특별시 관악구 봉천동 1618-9,37.476777312102,126.955683402231,2189.0
서울특별시 관악구 봉천동 859-17,37.482716393416,126.953229516257,1564.3
서울특별시 동작구 사당동 316-263,37.479456168357,126.972990439727,2345.1
서울특별시 동작구 상도1동 358-1,37.500261225505,126.951390778158,667.3
서울특별시 동작구 사당동 141-40,37.485649598523,126.977857140348,2180.6
서울특별시 동작구 상도동 279-69,37.495244949821,126.936356577527,1844.2
서울특별시 동작구 상도동 210-64,37.498804031638,126.941330817966,1425.4
서울특별시 동작구 사당동 301-3,37.478727068509,126.970626491574,2296.7
서울특별시 관악구 봉천동 896-36,37.480397456084,126.9467643867,2006.4
서울특별시 관악구 봉천동 41-95,37.48904074891,126.953138740246,896.2
서울특별시 동작구 상도동 1-23,37.507622925335,126.951861757297,1331.4
서울특별시 동작구 사당동 314-12,37.481186612268,126.972870578511,2186.6
서울특별시 동작구 상도동 244-257,37.498223165748,126.937009611603,1793.1
서울특별시 동작구 상도동 491-18,37.495645227607,126.952661558498,410.4
서울특별시 관악구 봉천동 704-12,37.490720817582,126.92856258104,2605.6
서울특별시 동작구 사당동 1051-22,37.476203109825,126.971872210024,2594.4
서울특별시 관악구 봉천동 1710-1,37.475384994166,126.963024692127,2395.3
서울특별시 관악구 봉천동 1566-25,37.479403571915,126.947557147102,2075.5
서울특별시 관악구 봉천동 148,37.479889806118,126.963571192214,1922.5
서울특별시 관악구 봉천동 1538-11,37.478838505912,126.941015826045,2421.9
서울특별시 관악구 봉천동 1705,37.484934622182,126.949661340075,1440.9
서울특별시 관악구 봉천동 100-439,37.482189632711,126.959943253063,1601.3
서울특별시 동작구 상도동 1-10,37.50776101719,126.952117153887,1338.0
서울특별시 관악구 봉천동 673-206,37.490584821203,126.932648507381,2262.0
서울특별시 관악구 봉천동 921-25,37.481337570344,126.943702058375,2057.9
서울특별시 동작구 사당동 161-43,37.486463481321,126.977886812285,2134.4
서울특별시 관악구 봉천동 635-180,37.489728525975,126.941361076637,1584.1
서울특별시 동작구 상도동 56-187,37.501072342275,126.953117869307,630.2
서울특별시 동작구 상도1동 552-1,37.505993399539,126.951159353811,1190.2
서울특별시 관악구 봉천동 938-5,37.486737653374,126.941419163226,1761.0
서울특별시 관악구 봉천동 912-9,37.482584923265,126.945392688245,1858.9
서울특별시 동작구 상도동 301-206,37.493865372377,126.933411428208,2118.6
서울특별시 동작구 상도동 134-135,37.495373067211,126.952946878482,393.7
서울특별시 동작구 사당동 161-79,37.486313487164,126.976990116284,2076.2
서울특별시 관악구 봉천동 635-343,37.488030059025,126.94068817745,1730.8
서울특별시 관악구 봉천동 180-372,37.469387029982,126.966779281835,3123.0
서울특별시 동작구 사당동 276-5,37.481654615831,126.971849243609,2089.6
서울특별시 동작구 사당동 190-195,37.489708032221,126.962693187856,890.1
서울특별시 관악구 봉천동 1612-49,37.478569321092,126.956581774613,1986.3
서울특별시 동작구 흑석동 186-94,37.509469542424,126.958667527399,1456.1
서울특별시 동작구 흑석동 196-18,37.508482363777,126.95852293957,1345.6
서울특별시 동작구 사당동 220-143,37.487144259497,126.970402275664,1555.7
서울특별시 동작구 상도동 470-14,37.497804741141,126.950997918356,568.9
서울특별시 동작구 사당동 175-68,37.491088615493,126.970072531593,1280.8
서울특별시 관악구 봉천동 635-78,37.490160193988,126.942681896939,1458.7
서울특별시 동작구 사당동 318-114,37.481807292198,126.974898831441,2253.6
서울특별시 동작구 상도1동 324-9,37.503235837213,126.95305349629,841.3
서울특별시 관악구 봉천동 870-12,37.481793462057,126.950842182595,1721.3
서울특별시 동작구 상도1동 494,37.505058188692,126.952701288719,1038.9
서울특별시 관악구 봉천동 856-1,37.480266949851,126.953141422455,1832.3
서울특별시 동작구 상도동 22-59,37.506493128606,126.946163823337,1484.0
서울특별시 동작구 상도동 299-45,37.497035450068,126.929817184308,2417.4
서울특별시 관악구 봉천동 148-129,37.479308563042,126.963731370384,1988.5
서울특별시 동작구 상도동 126-120,37.492531224849,126.954170217251,509.3
서울특별시 동작구 상도동 244-254,37.498347846558,126.936319697153,1855.1
서울특별시 관악구 봉천동 1646-2,37.472629527316,126.967433237921,2795.6
서울특별시 동작구 사당동 419-88,37.478592748511,126.976576050267,2617.7
서울특별시 관악구 봉천동 882-3,37.480698408317,126.948512935521,1909.7
서울특별시 동작구 사당동 300-86,37.480079949591,126.970977944774,2186.3
서울특별시 동작구 상도동 335-86,37.501792766853,126.930326720202,2445.3
서울특별시 관악구 봉천동 1614-13,37.477145990113,126.955368829405,2150.0
서울특별시 관악구 봉천동 881-31,37.480107065048,126.947742973896,1997.5
서울특별시 동작구 상도동 279-402,37.495500639777,126.938190035028,1680.9
서울특별시 동작구 사당동 182-5,37.491236891361,126.964071843291,836.4
서울특별시 관악구 봉천동 957-6,37.486110603198,126.936766452592,2137.4
서울특별시 동작구 상도동 299-64,37.494881300952,126.929882646971,2416.8
서울특별시 동작구 상도동 279-83,37.496185022172,126.935607822116,1905.8
서울특별시 동작구 사당동 1137-1,37.490522962758,126.976862040803,1854.0
서울특별시 동작구 상도동 159-111,37.501879519551,126.947226816298,1069.1
서울특별시 동작구 상도동 201-89,37.500492482214,126.941054550438,1495.1
서울특별시 관악구 봉천동 1574-1,37.478917882535,126.947723695518,2119.0
서울특별시 동작구 사당동 240-14,37.48246585833,126.96857862499,1848.3
서울특별시 동작구 상도동 211-402,37.497448007342,126.946880056964,918.2
서울특별시 관악구 봉천동 1688-41,37.478048972542,126.964729319776,2148.5
서울특별시 관악구 봉천동 711-2,37.491081490876,126.928709934898,2583.5
서울특별시 동작구 상도동 235-3,37.499768453417,126.938795376075,1666.3
서울특별시 동작구 사당동 278-1,37.482440964078,126.971028739107,1976.1
서울특별시 관악구 봉천동 635-39,37.491005718471,126.94144129145,1516.0
서울특별시 동작구 상도1동 419-3,37.502049965552,126.951815237734,785.7
서울특별시 관악구 봉천동 196-83,37.473625297413,126.963992550487,2605.0
서울특별시 관악구 봉천동 649-108,37.489359764144,126.936417094868,1995.5
서울특별시 관악구 봉천동 41-889,37.487512099318,126.953841227551,1034.7
서울특별시 동작구 상도동 211-440,37.497548254904,126.945310210318,1057.0
서울특별시 관악구 봉천동 1707,37.47139038866,126.964853958676,2864.4
서울특별시 동작구 상도1동 538,37.506527284862,126.951572246361,1228.3
서울특별시 동작구 상도동 282-7,37.494595017049,126.935601368051,1917.0
서울특별시 관악구 봉천동 47-6,37.484417458756,126.953568731879,1373.4
서울특별시 동작구 상도1동 326-13,37.502836397618,126.951973236609,849.3
서울특별시 동작구 사당동 1049-18,37.476747975441,126.974090732156,2647.0
서울특별시 관악구 봉천동 876-16,37.480675735269,126.949099584925,1891.8
서울특별시 관악구 봉천동 635-262,37.489019710333,126.941064021988,1645.3
서울특별시 관악구 봉천동 656-9,37.48744349344,126.934615823875,2229.5
서울특별시 관악구 봉천동 685-24,37.491704811105,126.930578344935,2407.3
서울특별시 관악구 봉천동 622-3,37.486415578745,126.942233548938,1727.6
서울특별시 동작구 상도동 256-37,37.498973471811,126.933035751308,2151.2
서울특별시 동작구 상도1동 365-3,37.50096027623,126.950543703023,774.5
서울특별시 관악구 봉천동 946-7,37.482627880519,126.939029734088,2219.5
서울특별시 동작구 상도동 301-215,37.493161082963,126.933138261984,2154.3
서울특별시 동작구 상도동 324-23,37.499315746827,126.930120525383,2411.1
서울특별시 동작구 사당동 419-37,37.478906608875,126.976038854092,2560.4
서울특별시 동작구 상도1동 402-1,37.501691932558,126.950144137698,855.1
서울특별시 관악구 봉천동 56-109,37.483411923742,126.953170256202,1490.3
서울특별시 관악구 봉천동 1507,37.492835362206,126.928324786447,2579.3
서울특별시 관악구 봉천동 1709-4,37.4759066,126.961766484641,2316.8
서울특별시 동작구 사당동 176-38,37.490831458704,126.971094872323,1374.0
서울특별시 동작구 상도동 527,37.506004505561,126.943824266523,1590.1
서울특별시 동작구 상도동 299-56,37.496439748209,126.930339460694,2370.4
서울특별시 동작구 상도동 244-146,37.499993088422,126.936294635262,1887.1
서울특별시 관악구 봉천동 1645-10,37.473887734801,126.96823580515,2688.4
서울특별시 관악구 봉천동 180-269,37.469289716086,126.968443676349,3176.1
서울특별시 관악구 봉천동 1594-2,37.474291491077,126.953272180144,2485.6
서울특별시 관악구 봉천동 948-4,37.484485435991,126.938457920653,2121.2
서울특별시 관악구 봉천동 180-76,37.4712813401,126.966407628249,2911.4
서울특별시 동작구 상도동 29-2,37.504205288135,126.945936422304,1317.9
서울특별시 관악구 봉천동 1630-7,37.476452680992,126.962091870123,2262.4
서울특별시 동작구 상도동 203-20,37.499881525291,126.941783021643,1414.0
서울특별시 관악구 봉천동 1531-5,37.481479266417,126.938918170956,2316.5
서울특별시 관악구 봉천동 1690-171,37.476705730649,126.967508172136,2373.7
서울특별시 동작구 상도동 279-210,37.496835751225,126.937678738934,1723.5
서울특별시 동작구 사당동 64-93,37.491379090348,126.978579157488,1967.2
서울특별시 관악구 봉천동 180-325,37.470379321589,126.967204998698,3027.6
서울특별시 동작구 사당동 303-157,37.477855182941,126.969236688208,2321.8
서울특별시 동작구 사당동 235-2,37.48362759011,126.967464837696,1686.5
서울특별시 동작구 상도동 356-110,37.503100301839,126.933643355469,2207.3
서울특별시 동작구 상도동 126-93,37.492205965096,126.954238194485,537.4
서울특별시 동작구 사당동 1048-10,37.477222600708,126.97358572249,2578.3
서울특별시 동작구 상도동 214-312,37.496619456213,126.944756166518,1098.7
서울특별시 동작구 사당동 224-7,37.485385107568,126.968794291359,1597.6
서울특별시 관악구 봉천동 877-8,37.47956236707,126.950151178497,1975.8
서울특별시 동작구 상도동 301-130,37.493097422408,126.934233944367,2060.4
서울특별시 동작구 사당동 175-6,37.491168159755,126.969508010414,1232.6
서울특별시 관악구 봉천동 1566-10,37.479398123678,126.947979008289,2061.1
서울특별시 관악구 봉천동 970-18,37.48925105086,126.929234893494,2593.7
서울특별시 관악구 봉천동 715-10,37.493149767394,126.930825778717,2355.9
서울특별시 관악구 봉천동 1511-42,37.489770309762,126.934774241846,2113.1
서울특별시 관악구 봉천동 883-3,37.481133680549,126.948916272702,1851.1
서울특별시 관악구 봉천동 56-52,37.483301701715,126.952296610434,1522.3
서울특별시 동작구 흑석동 332,37.506666256816,126.96218817819,1220.5
서울특별시 관악구 봉천동 1643-13,37.473866528586,126.967919388305,2680.6
서울특별시 동작구 상도동 361-1,37.504965568662,126.934939952071,2181.9
서울특별시 관악구 봉천동 649-96,37.489439978958,126.935234492149,2088.5
서울특별시 동작구 사당동 1143,37.487078419648,126.965532892833,1272.7
서울특별시 관악구 봉천동 952-14,37.48646528343,126.938973491517,1953.2
서울특별시 동작구 상도1동 325-5,37.503217858031,126.952520491068,861.0
서울특별시 동작구 사당동 316-248,37.480092270989,126.973879005282,2337.1
서울특별시 동작구 상도동 408,37.493529551427,126.957431112862,322.7
서울특별시 동작구 사당동 1034-37,37.479264432322,126.978921222956,2704.0
서울특별시 동작구 상도동 126-65,37.492216400566,126.954704144483,517.6
서울특별시 동작구 상도동 126-70,37.491524516368,126.954486550276,595.6
서울특별시 관악구 봉천동 1688-69,37.477630003112,126.964435282612,2185.1
서울특별시 관악구 봉천동 698-3,37.49015570967,126.928853181623,2596.9
서울특별시 동작구 상도1동 324-1,37.503248200521,126.953199676682,837.0
서울특별시 동작구 사당동 1138,37.486046984552,126.965319154302,1358.0
서울특별시 관악구 봉천동 1500,37.493119550633,126.928820827477,2531.2
서울특별시 동작구 사당동 316-160,37.480132713672,126.972968562959,2283.9
서울특별시 관악구 봉천동 100-69,37.48233086778,126.959013448543,1575.4
서울특별시 관악구 봉천동 872-2,37.483776452711,126.949719342845,1554.0
서울특별시 관악구 봉천동 148-63,37.479508764799,126.963391316572,1958.6
서울특별시 동작구 상도동 244-125,37.499436446232,126.936528155085,1854.8
서울특별시 동작구 상도동 211-438,37.49957776512,126.944886421293,1142.1
서울특별시 동작구 상도동 335-149,37.500668166904,126.930000412711,2446.1
서울특별시 관악구 봉천동 31-2,37.483363769708,126.955332284307,1461.9
서울특별시 동작구 상도동 126-73,37.493047550085,126.954118249451,464.1
서울특별시 동작구 사당동 1010-10,37.482227267456,126.979980946975,2555.3
서울특별시 관악구 봉천동 1539-19,37.47944895992,126.942135480671,2309.2
서울특별시 동작구 사당동 64-41,37.491754934886,126.976778473229,1803.0
서울특별시 동작구 사당동 446-146,37.477582938726,126.973735590919,2552.8
서울특별시 관악구 봉천동 49-59,37.484972466475,126.95132741097,1375.2
서울특별시 동작구 흑석동 186-72,37.508094910303,126.959154096879,1308.8
서울특별시 관악구 봉천동 180-16,37.471501239329,126.965554769601,2867.7
서울특별시 동작구 사당동 42,37.485622700465,126.972311150922,1794.1
서울특별시 관악구 봉천동 180-365,37.469985078773,126.966261280219,3046.7
서울특별시 동작구 사당동 169-32,37.488125780359,126.970397078884,1485.2
서울특별시 동작구 상도동 379-6,37.493954513918,126.935655012231,1921.2
서울특별시 관악구 봉천동 100-297,37.480877403859,126.960876997076,1759.0
서울특별시 동작구 상도동 54-26,37.504005505472,126.953302438815,910.5
서울특별시 동작구 사당동 1137,37.491022943282,126.97686665085,1835.5
서울특별시 관악구 봉천동 1710-7,37.47490680659,126.96367797766,2460.0
서울특별시 동작구 사당동 449-24,37.476479209716,126.970700168503,2517.3
서울특별시 동작구 상도동 214-148,37.495137451913,126.946036502228,995.9
서울특별시 동작구 상도동 299-32,37.494046379576,126.932840285326,2166.0
서울특별시 관악구 봉천동 457-404,37.485790330677,126.950022683921,1341.8
서울특별시 관악구 봉천동 1605-40,37.477413498553,126.953688341637,2136.8
서울특별시 동작구 상도동 361-129,37.505322763466,126.935311270382,2170.2
서울특별시 관악구 봉천동 972-15,37.490086684697,126.926830963663,2771.2
서울특별시 동작구 사당동 220-194,37.486193039215,126.970609727768,1641.0
서울특별시 동작구 흑석동 335,37.505793113963,126.965162580351,1255.9
서울특별시 동작구 상도동 7-182,37.50744765974,126.952842859064,1284.6
서울특별시 동작구 사당동 419-5,37.479878197182,126.976249575138,2491.6
서울특별시 관악구 봉천동 1681-17,37.478949901405,126.961144128331,1974.0
서울특별시 관악구 봉천동 1697,37.479809256028,126.949105703714,1981.2
서울특별시 관악구 봉천동 649-74,37.489497646452,126.936619266372,1973.1
서울특별시 관악구 봉천동 892-23,37.483032768352,126.947032356144,1738.9
서울특별시 관악구 봉천동 49-46,37.484355809858,126.952123943228,1415.1
서울특별시 관악구 봉천동 736-5,37.49066386255,126.925832846633,2841.2
서울특별시 관악구 봉천동 41-193,37.486121457762,126.954504571368,1170.4
서울특별시 관악구 봉천동 1532-1,37.48081588069,126.938820102689,2375.9
서울특별시 관악구 봉천동 180-208,37.469489540658,126.969042311874,3172.0
서울특별시 관악구 봉천동 636-128,37.486978800728,126.939765832825,1863.2
서울특별시 동작구 상도1동 438,37.502374890029,126.951774753142,816.9
서울특별시 동작구 사당동 300-81,37.480296789426,126.971271059928,2180.9
서울특별시 관악구 봉천동 673-58,37.490267440439,126.933720971892,2182.4
서울특별시 관악구 봉천동 180-134,37.470957086175,126.969580094782,3035.1
서울특별시 동작구 상도동 521,37.502077164828,126.94297358717,1404.2
서울특별시 동작구 사당동 138-4,37.486260597355,126.980635741251,2355.8
서울특별시 동작구 상도동 28-4,37.50406807638,126.944876279191,1380.4
서울특별시 동작구 상도동 324-41,37.499264617217,126.930309453481,2393.9
서울특별시 동작구 상도동 469-4,37.498025771928,126.951253314946,554.6
서울특별시 관악구 봉천동 218-23,37.474996492954,126.961241442226,2409.3
서울특별시 관악구 봉천동 180-195,37.470045218929,126.969253787291,3120.0
서울특별시 동작구 사당동 419-52,37.478172354157,126.975725035637,2605.6
서울특별시 동작구 상도동 256-239,37.49742307118,126.932814217607,2154.9
서울특별시 동작구 상도동 210-297,37.496105394092,126.940589941545,1466.5
서울특별시 동작구 상도동 156-19,37.50378845609,126.944962528974,1355.4
서울특별시 동작구 사당동 1015-23,37.482304464785,126.977750438721,2398.0
서울특별시 동작구 사당동 1021-24,37.481196712461,126.97881787409,2550.1
서울특별시 동작구 상도동 7-91,37.507292594531,126.953914485385,1242.7
서울특별시 관악구 봉천동 649-7,37.487407241709,126.935184368368,2186.6
서울특별시 관악구 봉천동 196-378,37.473792223015,126.965319741036,2616.6
서울특별시 관악구 봉천동 1718-7,37.492645134913,126.945576335744,1109.0
서울특별시 동작구 상도동 412,37.494007403727,126.959411337487,331.8
서울특별시 관악구 봉천동 725-4,37.493802759561,126.926817049704,2697.0
서울특별시 동작구 사당동 1050-16,37.476848055365,126.97368789789,2617.9
서울특별시 동작구 흑석동 196-62,37.508115739333,126.958278942368,1303.3
서울특별시 동작구 상도동 496-18,37.494225878033,126.954753932988,326.7
서울특별시 관악구 봉천동 218-42,37.474841343926,126.96145928789,2429.2
서울특별시 동작구 상도동 159-322,37.502441274702,126.945829972134,1206.2
서울특별시 동작구 상도동 470,37.498101460514,126.950953075174,582.4
서울특별시 동작구 흑석동 198-75,37.509118759776,126.957522643245,1411.6
서울특별시 관악구 봉천동 100-147,37.482792123911,126.958962905667,1523.9
서울특별시 동작구 사당동 1048-31,37.476964941005,126.974919283285,2669.2
서울특별시 동작구 사당동 449-54,37.47695756493,126.972509486122,2551.3
서울특별시 관악구 봉천동 1597-31,37.477203825245,126.953303360824,2165.0
서울특별시 관악구 봉천동 715-32,37.492449878479,126.930430152887,2403.4
서울특별시 관악구 봉천동 180-297,37.468929336159,126.968444095444,3214.2
서울특별시 동작구 사당동 1047-9,37.477516554053,126.974871422618,2617.2
서울특별시 관악구 봉천동 1685-11,37.478294101301,126.961702363082,2054.8
서울특별시 동작구 사당동 219-18,37.486632292851,126.96933525939,1526.7
서울특별시 관악구 봉천동 622-23,37.486777676962,126.94382971476,1595.0
서울특별시 동작구 사당동 708-1091,37.483816895394,126.967297115814,1660.8
서울특별시 관악구 봉천동 1598-49,37.478578625004,126.953174866248,2016.2
서울특별시 관악구 봉천동 1598-7,37.478928024638,126.953439482932,1973.9
서울특별시 관악구 봉천동 180-47,37.471381378114,126.965878813977,2888.0
서울특별시 동작구 사당동 219-31,37.486394456349,126.969297876102,1543.4
서울특별시 동작구 사당동 316-28,37.481329397988,126.974618708237,2275.4
서울특별시 관악구 봉천동 7-312,37.488929269597,126.957145792878,833.6
서울특별시 동작구 상도동 492-6,37.495468830455,126.952802206833,403.0
서울특별시 동작구 상도동 335-57,37.502545168392,126.930346669131,2465.4
서울특별시 관악구 봉천동 180-116,37.471645449973,126.966940046738,2886.2
서울특별시 동작구 상도1동 388-2,37.501080053626,126.94880655359,904.0
서울특별시 동작구 상도1동 326-4,37.502727851971,126.95272459041,804.6
서울특별시 관악구 봉천동 1512-12,37.484521142898,126.949849262345,1474.4
서울특별시 관악구 봉천동 62-30,37.482694223282,126.954524520298,1545.2
서울특별시 동작구 사당동 220-130,37.487784343533,126.970169426394,1493.7
서울특별시 관악구 봉천동 635-265,37.488957013697,126.941364597036,1625.9
서울특별시 동작구 상도동 491-19,37.495722383026,126.952751999233,400.8
서울특별시 동작구 상도동 359-33,37.504345014461,126.936863263574,1999.1
서울특별시 관악구 봉천동 1630-8,37.476402054297,126.961776459106,2262.8
서울특별시 관악구 봉천동 660-44,37.48835598933,126.934379286568,2204.9
서울특별시 동작구 상도동 303-16,37.497560282935,126.931149152541,2302.4
서울특별시 동작구 상도동 211-1,37.498487530974,126.944316116601,1160.2
서울특별시 관악구 봉천동 1578-25,37.47725273365,126.946084865809,2347.0
서울특별시 동작구 상도동 299-249,37.494244821134,126.932303759704,2210.5
서울특별시 동작구 사당동 1029-6,37.480141263213,126.980313289436,2726.7
서울특별시 동작구 상도동 327-9,37.500527770026,126.930522270003,2398.0
서울특별시 동작구 상도동 279-102,37.495519079964,126.934859821077,1974.2
서울특별시 관악구 봉천동 1513-1,37.484655001892,126.950052858773,1453.2
서울특별시 동작구 사당동 44-51,37.493219421009,126.977782373772,1849.8
서울특별시 동작구 상도동 235-11,37.499665775103,126.938892857609,1655.4
서울특별시 동작구 상도동 299-9,37.494560735065,126.930869699889,2332.9
서울특별시 관악구 봉천동 1516-9,37.484003979472,126.951465963829,1471.2
서울특별시 관악구 봉천동 180-201,37.469693975276,126.968925049048,3147.1
서울특별시 동작구 사당동 190-159,37.489331014217,126.963402129227,959.7
서울특별시 관악구 봉천동 713-111,37.491803047011,126.930107281976,2445.6
서울특별시 동작구 사당동 1021-49,37.480960091334,126.979367475481,2603.8
서울특별시 관악구 봉천동 1528-23,37.480174874645,126.942187699928,2240.9
서울특별시 관악구 봉천동 180-99,37.471326937653,126.966916242133,2919.4
서울특별시 동작구 상도동 321-43,37.498339087469,126.930166877308,2395.0
서울특별시 동작구 상도동 214-19,37.496413806219,126.946622900174,933.8
서울특별시 동작구 사당동 316-250,37.479912185799,126.973687478795,2342.2
서울특별시 동작구 상도1동 483-10,37.503638126656,126.952256796394,913.2
서울특별시 관악구 봉천동 660-35,37.487758066267,126.934438546623,2228.1
서울특별시 관악구 봉천동 1510-57,37.473468639643,126.960786891617,2572.2
서울특별시 관악구 봉천동 1644-17,37.474425727257,126.968225495409,2632.4
서울특별시 관악구 봉천동 647-12,37.488563860528,126.93689645591,1993.9
서울특별시 동작구 사당동 1033-14,37.479449588563,126.979422293128,2721.2
서울특별시 관악구 봉천동 649-189,37.489256205731,126.934831322606,2129.1
서울특별시 관악구 봉천동 914-17,37.481103002783,126.944866472364,2022.1
서울특별시 관악구 봉천동 867-10,37.479658968504,126.950735397148,1949.9
서울특별시 관악구 봉천동 180-355,37.470670886091,126.966367898028,2975.7
서울특별시 관악구 봉천동 7,37.489649945632,126.957669494188,754.6
서울특별시 관악구 봉천동 178-349,37.471380623743,126.968152405214,2947.6
서울특별시 동작구 상도동 17-59,37.506273355105,126.94793047707,1367.0
서울특별시 관악구 봉천동 670-64,37.489115515486,126.930814882242,2466.4
서울특별시 동작구 상도동 256-28,37.498457733308,126.933682918052,2087.6
서울특별시 관악구 봉천동 41-805,37.486747124925,126.952674718086,1148.2
서울특별시 동작구 상도동 363-88,37.505740978525,126.936993685987,2062.2
서울특별시 동작구 상도1동 491-5,37.50467572245,126.952590982873,1003.7
서울특별시 동작구 사당동 1037-9,37.478035184312,126.977642144532,2726.3
서울특별시 동작구 상도1동 309-1,37.500738113886,126.953284836818,591.3
서울특별시 관악구 봉천동 196-70,37.473067062662,126.964579535166,2677.6
서울특별시 관악구 봉천동 148-8,37.479789768103,126.963447978237,1930.1
서울특별시 동작구 사당동 56-18,37.49300295836,126.976015133306,1702.3
서울특별시 관악구 봉천동 1670-1,37.480542965923,126.956650841495,1766.8
서울특별시 동작구 상도1동 455-5,37.501993136249,126.949558661762,915.7
서울특별시 동작구 사당동 303-3,37.477750157694,126.971757880865,2441.4
서울특별시 관악구 봉천동 685-72,37.49266185681,126.932861910636,2188.3
서울특별시 관악구 봉천동 1608-13,37.476405071782,126.954275745412,2241.2
서울특별시 관악구 봉천동 897-24,37.479910257962,126.946623151631,2060.3
서울특별시 관악구 봉천동 100-230,37.482611410079,126.960635765903,1565.6
서울특별시 동작구 상도동 279-257,37.49589945073,126.936599401262,1819.1
서울특별시 동작구 사당동 321-68,37.482556843889,126.975538370654,2234.7
서울특별시 관악구 봉천동 871-86,37.483378982862,126.951183828968,1545.1
서울특별시 관악구 봉천동 196-363,37.472503044397,126.964116770292,2729.1
서울특별시 동작구 사당동 180-31,37.491881375896,126.968789094579,1139.9
서울특별시 관악구 봉천동 1628-25,37.477311239334,126.959641504548,2136.3
서울특별시 동작구 상도동 211-492,37.499193706317,126.944645860672,1150.2
서울특별시 동작구 상도동 256-15,37.498454548185,126.932126817728,2224.1
서울특별시 관악구 봉천동 1616-11,37.475174524577,126.954621750375,2374.0
서울특별시 동작구 상도동 279-106,37.495428052496,126.935540096339,1914.8
서울특별시 관악구 봉천동 1597-33,37.47697831014,126.953212417175,2191.0
서울특별시 동작구 사당동 249-2,37.484575625269,126.970030286801,1736.7
서울특별시 동작구 상도동 465-11,37.499441056279,126.952496435005,534.0
서울특별시 동작구 사당동 141-182,37.485612005687,126.978649481655,2241.6
서울특별시 관악구 봉천동 1522-33,37.481803268884,126.94014109063,2216.1
서울특별시 동작구 사당동 419-125,37.478732600565,126.977179463476,2641.2
서울특별시 동작구 사당동 442-10,37.479127555843,126.973907839029,2423.0
서울특별시 동작구 사당동 446-1,37.477915448825,126.972545276849,2463.3
서울특별시 관악구 봉천동 886-43,37.484137796557,126.949126407015,1541.2
서울특별시 동작구 사당동 1153,37.481296038014,126.973695776879,2224.1
서울특별시 동작구 사당동 321-64,37.482658558284,126.975220361247,2206.6
서울특별시 동작구 상도동 301-53,37.493226797084,126.932179707537,2236.5
서울특별시 관악구 봉천동 1621-36,37.477562486882,126.956732062137,2097.9
서울특별시 관악구 봉천동 1597-1,37.477962219845,126.952566675354,2093.5
서울특별시 동작구 상도동 202-180,37.49977511703,126.94021468374,1544.7
서울특별시 동작구 상도동 264-78,37.498213065554,126.936023480695,1879.4
